alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1736983923.5591,elite,6967.8085024022,1713577655.189,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Shenzhen,Asia,AS,China,CN,,true,"Hangzhou Alibaba Advertising Co",22.5559,114.0577,false,"Aliyun Computing Co., LTD",true,Guangdong,success,Asia/Shanghai,,1736890811,1736983923.5591,12844,socks4,socks4://120.79.112.57:12844,true,3987.0181083679,549,89381,0.61047481374402,120.79.112.57
true,1736967259.3639,elite,4844.3548467556,1710550332.3919,"AS55685 PT Jala Lintas Media",JLM-AS-ID,Cibinong,Asia,AS,Indonesia,ID,,false,"PT. Jala Lintas Media",-6.46016,106.856,false,,false,"West Java",success,Asia/Jakarta,,1736877919,1736967259.3639,4153,socks4,socks4://119.18.158.130:4153,true,3957.7746391296,5607,226034,2.4205559464862,119.18.158.130
true,1736966207.2117,elite,3577.7895106831,1710586659.3229,"AS43752 Ministry of Science and Technology Development and Higher Education",SARNET,"Banja Luka",Europe,EU,"Bosnia and Herzegovina",BA,,false,"Ministry of Science and Technology Development and Higher Education",44.9415,17.2978,false,,true,"Republika Srpska",success,Europe/Sarajevo,,1736644476,1736966207.2117,80,http,http://78.28.152.111:80,false,7642.3780918121,69708,200319,25.815196258152,78.28.152.111
true,1736959846.5545,elite,2938.0002874298,1710540221.129,"AS28851 Nordic Telecom Regional s.r.o.",CZ-NORDICTELECOMREGIONAL,Litomyšl,Europe,EU,Czechia,CZ,,false,"Nordic Telecom Regional s.r.o.",49.8712,16.2632,false,Nordictelecomregional,true,"Pardubický kraj",success,Europe/Prague,"570 01",1736901432,1736959846.5545,4145,socks4,socks4://213.250.198.66:4145,true,68.297863006592,8736,225499,3.7295878071168,213.250.198.66
true,1736948502.848,elite,4418.2734793109,1710579073.8558,"AS36912 Orange Cameroun SA",ORANGECM,Douala,Africa,AF,Cameroon,CM,"Akwa I",false,"Orange CAM INTERNET",4.0529,9.69864,true,"Orange Cameroun SA",true,Littoral,success,Africa/Douala,,1736901549,1736948502.848,45413,socks4,socks4://102.244.120.10:45413,true,1021.9855308533,9981,164173,5.7311345131321,102.244.120.10
true,1736942573.7877,elite,8519.0600838827,1722819232.0917,"AS27951 Media Commerce Partners S.A","Media Commerce Partners S.A",Cúcuta,"South America",SA,Colombia,CO,,false,"Media Commerce Partners S.A",7.8891,-72.4967,false,ASOCADIH,true,"Norte de Santander Department",success,America/Bogota,540001,1736557515,1736942573.7877,999,socks4,socks4://190.121.130.85:999,true,10776.295185089,201,41566,0.48124117125961,190.121.130.85
true,1736941779.8544,elite,10729.358817306,1720493418.0242,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5794,126.9754,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1736474645,1736941779.8544,137,socks4,socks4://8.213.137.155:137,true,17572.090148926,329,57727,0.5666942262643,8.213.137.155
true,1736938700.3834,transparent,5515.5486806059,1723017002.9244,"AS17995 PT iForte Global Internet",SOLUSINET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT iForte Global Internet",-6.19504,106.821,false,Iforte,true,Jakarta,success,Asia/Jakarta,,1736656691,1736938700.3834,8080,http,http://103.158.162.18:8080,false,4196.545124054,18608,161546,10.328940795098,103.158.162.18
true,1736936585.0142,elite,3714.5500784253,1697037762.9366,"AS10620 Telmex Colombia S.A.","Telmex Colombia S.A.",Bogotá,"South America",SA,Colombia,CO,,false,"Telmex Colombia S.A.",4.6115,-74.0833,false,"Telmex Colombia S.A.",true,"Bogota D.C.",success,America/Bogota,111411,1736918200,1736936585.0142,5678,socks4,socks4://186.145.192.251:5678,true,831.78210258484,23489,317680,6.8848576511934,186.145.192.251
true,1736931224.2482,elite,5211.0199928284,1736905142.7868,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0184,105.8461,false,VIETEL,false,Hanoi,success,Asia/Bangkok,100000,1736902925,1736931224.373,16000,http,http://27.79.194.186:16000,false,2172.1334457397,87,278,23.835616438356,27.79.194.186
true,1736929747.6286,elite,9893.4011620177,1715179051.9628,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Kowloon,success,Asia/Hong_Kong,999077,1736705520,1736929747.6286,80,socks4,socks4://8.218.149.193:80,true,4768.7475681305,845,106571,0.78666120503463,8.218.149.193
true,1736925694.9491,elite,10904.420521186,1715258894.2792,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5794,126.9754,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1736424333,1736925694.9491,1000,socks4,socks4://8.213.128.6:1000,true,11008.281469345,784,99604,0.78096983703231,8.213.128.6
true,1736925152.3855,elite,4142.0494353915,1718120632.5056,"AS61272 Informacines sistemos ir technologijos, UAB",IST-AS,Šiauliai,Europe,EU,Lithuania,LT,,true,"Informacines sistemos ir technologijos, UAB",55.9318,23.3289,false,BACLOUD-COM,true,Siauliai,success,Europe/Vilnius,76001,1736664255,1736925152.3855,29628,socks4,socks4://85.206.160.13:29628,true,761.42072677612,332,66649,0.49566294919455,85.206.160.13
true,1736921694.8421,transparent,6618.2612261135,1734051358.6727,"AS262727 AtualNet Provedor de Internet Ltda","AtualNet Provedor de Internet Ltda",Crateús,"South America",SA,Brazil,BR,,false,"AtualNet Provedor de Internet Ltda",-5.2508,-40.7433,false,"M L e Servicos e Comunicacoes Ltda",true,Ceará,success,America/Fortaleza,63700,1736475592,1736921694.8421,8080,http,http://186.192.78.7:8080,false,7979.3651103973,4506,36734,10.926285160039,186.192.78.7
true,1736918734.8564,elite,8683.4450796961,1710561929.1462,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Beijing,Asia,AS,China,CN,,true,"Alibaba.com Singapore E-Commerce Private Limited",39.911,116.395,false,"Aliyun Computing Co.",true,Beijing,success,Asia/Shanghai,,1736393207,1736918734.8564,9000,socks4,socks4://8.130.34.44:9000,true,14601.21846199,1439,129904,1.0956046382373,8.130.34.44
true,1736918572.7418,elite,9949.4666162832,1722802085.346,"AS60781 LeaseWeb Netherlands B.V.",LEASEWEB-NL-AMS-01,Haarlem,Europe,EU,"The Netherlands",NL,Haarlem-Oost,true,"LeaseWeb Netherlands B.V.",52.3907,4.66554,false,Mpremium,true,"North Holland",success,Europe/Amsterdam,2031,1736798082,1736918572.7418,10602,socks4,socks4://45.9.123.41:10602,true,3055.8001995087,324,66107,0.48772410471015,45.9.123.41
true,1736917394.8455,transparent,6286.7454942038,1735992726.3544,"AS133647 ELXIRE DATA SERVICES PVT. LTD.",ELXIREDATA-AS-IN,Mathura,Asia,AS,India,IN,,false,"Elxire Services",27.4987,77.6669,false,"Elxire IT Services Pvt. Ltd.",false,"Uttar Pradesh",success,Asia/Kolkata,281406,1736597992,1736917394.8455,83,http,http://45.115.253.30:83,false,9196.165561676,1072,12656,7.8088578088578,45.115.253.30
true,1736907526.6309,elite,4535.9988846124,1713918921.9908,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1736639147,1736907526.6309,56743,socks4,socks4://166.62.35.102:56743,true,848.72841835022,779,94043,0.82153930522453,166.62.35.102
true,1736891576.4244,elite,4329.160439656,1713412937.2597,"AS398108 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Warrenton,"North America",NA,"United States",US,,false,"GoDaddy.com, LLC",38.6877,-77.8369,false,,true,Virginia,success,America/New_York,20186,1736825843,1736891576.4244,40877,socks4,socks4://92.204.134.38:40877,true,840.65461158752,955,100129,0.94475881445135,92.204.134.38
true,1736890359.7401,elite,10605.945547422,1717342498.535,"AS35986 Vyve Broadband",VYVE-BROADBAND,Okemah,"North America",NA,"United States",US,,false,"Vyve Broadband",35.4326,-96.305,false,"Vyve Broadband",false,Oklahoma,success,America/Chicago,74859,1736879896,1736890359.7401,11314,socks4,socks4://74.204.153.59:11314,true,705.87301254272,552,79692,0.68790189920742,74.204.153.59
true,1736890240.5115,elite,10810.259095554,1722993809.0865,"AS1267 WIND TRE S.P.A.",ASN-WINDTRE,Naples,Europe,EU,Italy,IT,,false,INFOSTRADA,40.867,14.2385,false,"WIND Telecomunicazioni S.p.A",false,Campania,success,Europe/Rome,80128,1736695910,1736890240.5115,8081,socks4,socks4://151.73.151.114:8081,true,10809.415340424,145,30432,0.47421264349021,151.73.151.114
true,1736884136.5874,transparent,5898.4660863366,1732782102.7956,"AS136873 MEGADATA-ISP",MEGADATA-AS-ID,Taman,Asia,AS,Indonesia,ID,,false,MEGADATA-ISP,-6.91391,109.41,false,"CV Sampurno",true,"Central Java",success,Asia/Jakarta,,1736299579,1736884136.5874,8090,http,http://103.165.157.248:8090,false,500.46300888062,4201,40094,9.4841404221695,103.165.157.248
true,1736880286.5797,elite,11325.693088324,1712488004.2261,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1736766858,1736880286.5797,48164,socks4,socks4://138.201.21.228:48164,true,10844.988822937,736,80919,0.90135325454657,138.201.21.228
true,1736860029.3469,elite,4753.9678812027,1736839036.9348,"AS18403 FPT Telecom Company",FPT-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"FPT Telecom Company",21.0184,105.8461,true,"Vietnam Internet Network Information Center",false,Hanoi,success,Asia/Bangkok,100000,1736839039,1736860029.3469,16000,http,http://58.187.175.215:16000,false,7694.8645114899,84,222,27.450980392157,58.187.175.215
true,1736857313.9935,elite,11009.589388929,1715467590.9094,,,"Woodbridge Township","North America",NA,"United States",US,Iselin,false,"Siemens Corporation",40.5616,-74.3292,false,"Siemens Corporation",false,"New Jersey",success,America/New_York,08830,1736648929,1736857313.9935,8080,socks4,socks4://198.28.243.162:8080,true,10980.028152466,794,106417,0.74059564783464,198.28.243.162
true,1736856552.4276,elite,10975.731575489,1715286457.3753,"AS4808 China Unicom Beijing Province Network",CHINA169-BJ,Beijing,Asia,AS,China,CN,,false,"China Unicom Beijing Province Network",39.911,116.395,false,,true,Beijing,success,Asia/Shanghai,,1736533555,1736856552.4276,57114,socks4,socks4://222.129.36.157:57114,true,10809.994459152,400,47482,0.83538699302452,222.129.36.157
true,1736846751.1987,elite,9871.2234854122,1722474526.9976,"AS6619 SamsungSDS Inc.",SAMSUNGSDS-AS-KR,Seongnam-si,Asia,AS,"South Korea",KR,"Olympic-ro 35-gil",false,"SamsungSDS Inc.",37.5187,127.104,false,Samsungsds,false,Gyeonggi-do,success,Asia/Seoul,05670,1736350820,1736846751.1987,8081,socks4,socks4://182.193.124.168:8081,true,10717.226266861,207,43396,0.47473797674472,182.193.124.168
true,1736842404.9906,elite,333.23893321893,1696967307.1024,"AS3356 Level 3 Parent, LLC",LEVEL3,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Level 3 Communications, Inc.",52.3676,4.90414,false,Ineos,true,"North Holland",success,Europe/Amsterdam,1012,1736352849,1736842404.9906,54321,socks4,socks4://213.19.205.18:54321,true,1061.0406398773,21034,315716,6.2461766889384,213.19.205.18
true,1736838774.3784,elite,10524.26100315,1721753814.9591,"AS47331 TTNet A.S.",TTNET,Istanbul,Asia,AS,Türkiye,TR,,false,"TTNet A.S.",41.0145,28.9533,false,"Turk Telekomunikasyon A.S",false,Istanbul,success,Europe/Istanbul,34096,1736706514,1736838774.3784,5314,socks4,socks4://78.189.192.13:5314,true,962.59307861328,133,26342,0.50236071765817,78.189.192.13
true,1736834630.9448,elite,9467.1964988747,1717783895.7493,"AS19318 Interserver, Inc",IS-AS-1,Secaucus,"North America",NA,"United States",US,,true,"Interserver, Inc",40.7862,-74.0743,false,"Interserver, Inc",true,"New Jersey",success,America/New_York,07094,1736358724,1736834630.9448,27069,socks4,socks4://66.23.233.210:27069,true,17953.641414642,493,80317,0.61007301076599,66.23.233.210
true,1736827590.6113,elite,3751.1492644747,1736778005.4278,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0184,105.8461,false,VIETEL,false,Hanoi,success,Asia/Bangkok,100000,1736803192,1736827590.6113,17000,socks4,socks4://27.79.143.222:17000,true,1758.7633132935,96,730,11.622276029056,27.79.143.222
true,1736822805.6369,elite,10307.524790914,1722131133.8892,"AS20473 The Constant Company, LLC",AS-VULTR,Sydney,Oceania,OC,Australia,AU,,true,"The Constant Company",-33.8979,151.1897,false,"Vultr Holdings, LLC",true,"New South Wales",success,Australia/Sydney,2015,1736605234,1736822805.6369,5668,socks4,socks4://45.32.242.255:5668,true,12372.277975082,254,46970,0.53786210401491,45.32.242.255
true,1736810727.9726,elite,10495.498619485,1722882821.4794,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1736746921,1736810727.9726,48624,socks4,socks4://138.201.21.228:48624,true,16214.195251465,259,54841,0.47005444646098,138.201.21.228
true,1736800552.5755,elite,3910.3816805754,1710540161.6375,"AS23969 TOT Public Company Limited",TOT-NET,"Khwaeng Thung Song Hong",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.8983,100.582,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10210,1736553842,1736800552.5755,4153,socks4,socks4://182.53.216.4:4153,true,1047.2044944763,13483,246353,5.1890423190012,182.53.216.4
true,1736795224.6034,elite,4158.4447709526,1736788466.2955,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0184,105.8461,false,VIETEL,false,Hanoi,success,Asia/Bangkok,100000,1736788471,1736795224.6034,16000,http,http://27.79.248.34:16000,false,1291.485786438,41,57,41.836734693878,27.79.248.34
true,1736790308.6564,elite,10888.132106128,1715225611.644,"AS37119 UNITEL SA",unitel-AS,Cacuso,Africa,AF,Angola,AO,,false,"UNITEL SA",-9.42102,15.7467,false,UnitelNetworkPool4,false,"Malanje Province",success,Africa/Luanda,,1736720018,1736790308.6564,8080,socks4,socks4://105.174.5.146:8080,true,14013.675451279,707,86998,0.80611139615757,105.174.5.146
true,1736788510.7721,transparent,4345.896754215,1735810953.181,"AS51167 Contabo GmbH",CONTABO,Düsseldorf,Europe,EU,Germany,DE,,true,"Contabo GmbH",51.1878,6.8607,false,"Contabo GmbH",false,"North Rhine-Westphalia",success,Europe/Berlin,40599,1736415795,1736788575.7344,3128,http,http://161.97.136.251:3128,false,2783.7364673615,9179,4739,65.950567610289,161.97.136.251
true,1736787939.6663,elite,5270.9132407897,1711199833.6191,"AS7029 Windstream Communications LLC",WINDSTREAM,"New Hampton","North America",NA,"United States",US,,false,"Windstream Communications LLC",43.056,-92.3085,false,"Windstream Communications LLC",false,Iowa,success,America/Chicago,50659,1736378987,1736787939.6663,18351,socks4,socks4://50.96.204.254:18351,true,576.65920257568,2666,171718,1.5288099825672,50.96.204.254
true,1736770478.4378,elite,5667.5729510651,1721443963.7087,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Richmond,"North America",NA,"United States",US,,true,"Alibaba.com LLC",37.4316,-78.6569,false,ALICLOUD-US,true,Virginia,success,America/New_York,23173,1736390879,1736770529.2398,8443,socks4,socks4://47.90.167.27:8443,true,3188.8973712921,1326,97900,1.3363432971197,47.90.167.27
true,1736769966.0606,elite,10506.072716279,1723325327.372,"AS20057 AT&T Mobility LLC",ATT-MOBILITY-LLC-AS20057,Seattle,"North America",NA,"United States",US,,false,"AT&T Mobility LLC",47.6061,-122.333,true,"Service Provider Corporation",false,Washington,success,America/Los_Angeles,98111,1736681975,1736769966.0606,8080,socks4,socks4://166.135.111.12:8080,true,20677.490949631,209,42348,0.49110604600888,166.135.111.12
true,1736765679.253,elite,4757.7489484978,1711367241.1354,"AS45458 SBN-ISP/AWN-ISP and SBN-NIX/AWN-NIX",SBN-AWN-AS-02-AP,Bangkok,Asia,AS,Thailand,TH,,false,"Advanced Wireless Network Company Limited",13.733,100.4865,true,"HopInnUbonratchathaniCorporateInternet by AWN",true,Bangkok,success,Asia/Bangkok,10600,1736683850,1736765679.253,4153,socks4,socks4://49.229.36.171:4153,true,2248.2552528381,5487,196676,2.7141465055426,49.229.36.171
true,1736760724.4127,elite,6755.6969995565,1710545262.2855,"AS134014 NET 4 U SERVICES PVT LTD",NET4USERVICES-AS-IN,Mumbai,Asia,AS,India,IN,,false,"NET 4 U SERVICES PVT LTD",19.0748,72.8856,false,"NET 4 U Services PVT LTD",true,Maharashtra,success,Asia/Kolkata,400104,1736376580,1736760724.4127,4145,socks4,socks4://45.126.169.233:4145,true,10758.397579193,2155,164615,1.2921988367212,45.126.169.233
true,1736760247.7946,elite,10482.992880942,1722514804.4822,"AS12978 ANDROMEDA TV DIGITAL PLATFORM ISLETMECILIGI A.S.",DSMART,Istanbul,Asia,AS,Türkiye,TR,,false,"Andromeda TV Digital Platform Isletmeciligi A.S.",41.0145,28.9533,false,DOL,true,Istanbul,success,Europe/Istanbul,34096,1736479349,1736760247.7946,10973,socks4,socks4://83.66.46.199:10973,true,10855.915307999,291,57697,0.50182796440643,83.66.46.199
true,1736759161.6121,elite,7334.1941211024,1716519778.1191,"AS30844 Liquid Telecommunications Ltd",LIQUID-AS,Nairobi,Africa,AF,Kenya,KE,,false,"Maintainer Liquid Telecommunications Operations Limited",-1.2841,36.8155,false,"Liquid Telecommunications Operations Limited",false,"Nairobi County",success,Africa/Nairobi,09831,1736649215,1736759161.6121,41890,socks4,socks4://41.60.232.235:41890,true,10990.124464035,609,88497,0.68345565955155,41.60.232.235
true,1736742832.5068,elite,10317.820600101,1722286114.6843,"AS16276 OVH SAS",OVH,Montreal,"North America",NA,Canada,CA,,true,"OVH SAS",45.5075,-73.5887,false,"OVH Hosting, Inc.",false,Quebec,success,America/Toronto,H3H,1736694632,1736742832.5068,9300,socks4,socks4://158.69.66.247:9300,true,8039.2379760742,70,11615,0.59905862216517,158.69.66.247
true,1736742281.1821,transparent,3546.8916135983,1736178903.7731,"AS147121 PT Marva Global Telekomunikasi",IDNIC-MARVATEL-AS-ID,Malang,Asia,AS,Indonesia,ID,,false,"PT Marva Global Telekomunikasi",-7.9826,112.6308,false,"PT Marva Global Telekomunikasi",false,"East Java",success,Asia/Jakarta,65151,1736203163,1736742281.1821,8085,http,http://103.175.237.45:8085,false,1514.1358375549,274,5274,4.9387166546503,103.175.237.45
true,1736742131.7639,elite,10282.80224649,1717195113.1811,"AS64286 LogicWeb Inc.",LOGICWEB,Pearsall,"North America",NA,"United States",US,,false,"LogicWeb Inc.",28.8921,-99.095,false,"LogicWeb Inc",true,Texas,success,America/Chicago,78061,1736429220,1736742131.7639,5718,socks4,socks4://173.239.237.72:5718,true,10867.892980576,347,52839,0.65242733050051,173.239.237.72
true,1736733213.5353,elite,10673.9103466,1722603145.0498,"AS2514 NTT PC Communications, Inc.",INFOSPHERE,Minato-ku,Asia,AS,Japan,JP,,false,"NTT PC Communications, Inc.",35.6673,139.751,false,"NTT PC Communications, Inc.",true,Tokyo,success,Asia/Tokyo,206-0042,1736382695,1736733213.5353,8080,socks4,socks4://163.44.6.119:8080,true,12131.146669388,218,42843,0.50625856343327,163.44.6.119
true,1736732586.8044,elite,10617.914165608,1716066722.2475,"AS8151 UNINET",UNINET,"Ciudad del Carmen","North America",NA,Mexico,MX,,false,"Uninet S.A. de C.V.",18.524,-91.4833,false,UNINET,false,Campeche,success,America/Merida,24120,1736714260,1736732586.8044,8080,socks4,socks4://148.223.132.121:8080,true,896.8346118927,635,99330,0.63522232781474,148.223.132.121
true,1736720305.19,elite,10152.327135259,1721416644.4683,"AS749 DoD Network Information Center",DNIC-AS-00749,Whitehall,"North America",NA,"United States",US,,false,"DoD Network Information Center",39.9747,-82.8947,false,"DoD Network Information Center",false,Ohio,success,America/New_York,43218,1736326019,1736720305.19,1080,socks4,socks4://29.183.36.81:1080,true,14040.80247879,275,56594,0.48356749723048,29.183.36.81
true,1736717995.4905,transparent,6588.0274655949,1723212563.0179,"AS56245 PT Fajar Techno System",FAJAR-AS-ID,Makassar,Asia,AS,Indonesia,ID,,false,FAJAR,-5.13628,119.442,false,,true,"South Sulawesi",success,Asia/Makassar,,1736606098,1736717995.4905,8080,http,http://45.121.41.11:8080,false,5095.1504707336,15981,145185,9.9158631473139,45.121.41.11
true,1736717125.3036,elite,1959.3577168634,1697038203.9811,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2613,-79.9335,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1736296595,1736717145.0648,4145,socks4,socks4://184.178.172.3:4145,true,776.75080299377,105963,199781,34.657425820294,184.178.172.3
true,1736716369.0581,elite,3729.1895254603,1722137954.6042,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1736659728,1736716369.0581,19031,socks4,socks4://165.227.104.122:19031,true,1338.8242721558,265,56907,0.46351360805989,165.227.104.122
true,1736714375.3569,elite,7039.7523202662,1710861318.8858,"AS267513 Seanet Telecom Carazinho Eireli","Seanet Telecom Carazinho Eireli",Carazinho,"South America",SA,Brazil,BR,,false,"Seanet Telecom Carazinho Eireli",-28.2535,-52.8707,false,"Seanet Telecom Carazinho Eireli",false,"Rio Grande do Sul",success,America/Sao_Paulo,99500,1736692297,1736714375.3569,31337,socks4,socks4://186.251.255.129:31337,true,1157.130241394,1874,167359,1.1073490394899,186.251.255.129
true,1736711722.2654,elite,10097.143637305,1723166769.4557,"AS13213 UK-2 Limited",UK2NET-AS,"New York","North America",NA,"United States",US,,true,"UK-2 Limited",40.7123,-74.0068,false,"Hosting Services, Inc.",true,"New York",success,America/New_York,10004,1736440689,1736711722.2654,62120,socks4,socks4://67.213.212.55:62120,true,10703.02939415,187,37316,0.49862677652454,67.213.212.55
true,1736709961.8953,elite,10156.171144048,1721259140.4355,"AS203999 Geekyworks IT Solutions Pvt Ltd",GeekyWorks,"Los Angeles","North America",NA,"United States",US,,true,"Wirels Connect",34.0544,-118.2441,false,"Dream Power Technology Limited",true,California,success,America/Los_Angeles,90060,1736211731,1736709961.8953,5130,socks4,socks4://161.123.5.81:5130,true,775.44474601746,240,49231,0.48513270400841,161.123.5.81
true,1736699250.4126,elite,1008.1543922424,1736694193.673,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0184,105.8461,false,VIETEL,false,Hanoi,success,Asia/Bangkok,100000,1736699252,1736699250.4126,16000,http,http://27.79.148.161:16000,false,1008.1543922424,1,2,33.333333333333,27.79.148.161
true,1736690859.4174,elite,957.82555766901,1696999011.53,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,"Downtown Los Angeles",true,"Performive LLC",34.0483,-118.255,false,"Total Server Solutions L.L.C",true,California,success,America/Los_Angeles,90189,1736300246,1736690859.4174,4145,socks4,socks4://198.8.84.3:4145,true,800.09984970093,128635,222423,36.642093329307,198.8.84.3
true,1736690660.4722,elite,4240.739117988,1710540262.7086,"AS264402 MS NUNES INFORMAÇÃO TECNOLOGICA LTDA","MS NUNES INFORMAÇÃO TECNOLOGICA LTDA","Rio de Janeiro","South America",SA,Brazil,BR,,false,"MS NUNES INFORMAÇÃO TECNOLOGICA LTDA",-22.9072,-43.1883,false,"MS NUNES INFORMAÇÃO TECNOLOGICA LTDA",false,"Rio de Janeiro",success,America/Sao_Paulo,23045,1736249278,1736690660.4722,35944,socks4,socks4://131.161.68.38:35944,true,2013.5049819946,8062,227987,3.4153925667976,131.161.68.38
true,1736690573.5923,elite,10690.062079579,1725035203.3054,"AS16509 Amazon.com, Inc.",AMAZON-02,Portland,"North America",NA,"United States",US,,true,"Amazon.com, Inc.",45.5235,-122.676,false,"AWS EC2 (us-west-2)",true,Oregon,success,America/Los_Angeles,97207,1736263955,1736690573.5923,53476,socks4,socks4://54.202.185.252:53476,true,10809.142827988,128,29384,0.43372187584711,54.202.185.252
true,1736668893.3573,elite,8907.0388241759,1711246590.8175,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Beijing,Asia,AS,China,CN,,true,"Hangzhou Alibaba Advertising Co., Ltd.",39.911,116.395,false,"Alibaba.com LLC",true,Beijing,success,Asia/Shanghai,,1736496853,1736668893.3573,808,socks4,socks4://8.130.36.245:808,true,10812.036037445,1272,101559,1.2369810660209,8.130.36.245
true,1736649999.2401,elite,9017.7700778712,1722095482.5103,"AS21246 IPKO Telecommunications LLC",IPKO-AS,Pristina,Europe,EU,Kosovo,XK,,false,"IPKO Telecommunications LLC",42.6494,21.1595,false,"Peje - Gpon",false,Pristina,success,Europe/Belgrade,,1736359636,1736649999.2401,8080,socks4,socks4://46.99.205.50:8080,true,10795.015096664,230,47159,0.48534470024689,46.99.205.50
true,1736647766.6227,elite,7777.4470714482,1716307045.8152,"AS23969 TOT Public Company Limited",TOT-NET,"Ko Samui",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",9.4312,99.9701,false,"TOT Public Company Limited",true,"Surat Thani",success,Asia/Bangkok,84140,1736436655,1736647766.6227,3389,socks4,socks4://101.108.232.77:3389,true,13360.83984375,614,87128,0.6997788972214,101.108.232.77
true,1736647365.5203,elite,10444.681487177,1715420692.751,"AS9318 SK Broadband Co Ltd",SKB-AS,Yongin-si,Asia,AS,"South Korea",KR,,false,"SK Broadband Co Ltd",37.2447,127.1752,false,broadNnet,true,Gyeonggi-do,success,Asia/Seoul,17091,1736119919,1736647365.5203,80,socks4,socks4://219.240.6.172:80,true,959.48243141174,661,90549,0.72470123889924,219.240.6.172
true,1736640269.4859,elite,3569.5701340276,1696974967.0995,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Cartagena,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",10.4013,-75.5267,false,"Colombia Móvil",true,"Departamento de Bolívar",success,America/Bogota,130001,1736553712,1736640269.4859,5678,socks4,socks4://181.204.4.74:5678,true,3781.4164161682,10671,278387,3.691646659148,181.204.4.74
